Riding ID,Riding Name,Province ID,Province,Candidate,Party ID,Party,Votes
35085,Pickering--Uxbridge,ON,Ontario,Jennifer O'Connell,LPC,Liberal,27271
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,David Ainsworth,PPC,People's Party,4469
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Cheryl Gallant,CPC,Conservative,28967
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Stefan Klietsch,IND,Independent,379
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Michael Lariviere,GRE,Green,1109
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Cyndi Mills,LPC,Liberal,11289
35086,Renfrew--Nipissing--Pembroke,ON,Ontario,Jodie Primeau,NDP,New Democratic Party,12243
35087,Richmond Hill,ON,Ontario,Adam DeVita,NDP,New Democratic Party,3995
35087,Richmond Hill,ON,Ontario,Charity DiPaola,IND,Independent,619
35087,Richmond Hill,ON,Ontario,Majid Jowhari,LPC,Liberal,21784
35087,Richmond Hill,ON,Ontario,Angelika Keller,IND,Independent,186
35087,Richmond Hill,ON,Ontario,Costas Menegakis,CPC,Conservative,17715
35087,Richmond Hill,ON,Ontario,Igor Tvorogov,PPC,People's Party,1363
35088,Carleton,ON,Ontario,Peter Crawley,PPC,People's Party,1728
35088,Carleton,ON,Ontario,Nira Dookeran,GRE,Green,1327
35088,Carleton,ON,Ontario,Kevin Hua,NDP,New Democratic Party,8164
35088,Carleton,ON,Ontario,Pierre Poilievre,CPC,Conservative,35356
35088,Carleton,ON,Ontario,Gustave Roy,LPC,Liberal,24298
35089,St. Catharines,ON,Ontario,Chris Bittle,LPC,Liberal,22069
35089,St. Catharines,ON,Ontario,Rebecca Hahn,PPC,People's Party,3860
35089,St. Catharines,ON,Ontario,Trecia McLennon,NDP,New Democratic Party,12294
35089,St. Catharines,ON,Ontario,Catharine Rhodes,GRE,Green,1091
35089,St. Catharines,ON,Ontario,Krystina Waler,CPC,Conservative,19018
35090,Toronto--St. Paul's,ON,Ontario,Carolyn Bennett,LPC,Liberal,25943
35090,Toronto--St. Paul's,ON,Ontario,Sidney Coles,NDP,New Democratic Party,8836
35090,Toronto--St. Paul's,ON,Ontario,Phil De Luna,GRE,Green,3191
35090,Toronto--St. Paul's,ON,Ontario,Stephanie Osadchuk,CPC,Conservative,13377
35090,Toronto--St. Paul's,ON,Ontario,Peter Remedios,PPC,People's Party,1430
35091,Sarnia--Lambton,ON,Ontario,Stefanie Bunko,GRE,Green,848
35091,Sarnia--Lambton,ON,Ontario,Brian Everaert,PPC,People's Party,6359
35091,Sarnia--Lambton,ON,Ontario,Marilyn Gladu,CPC,Conservative,26292
35091,Sarnia--Lambton,ON,Ontario,Adam Kilner,NDP,New Democratic Party,11990
35091,Sarnia--Lambton,ON,Ontario,Tom Laird,CHP,Christian Heritage Party,435
35091,Sarnia--Lambton,ON,Ontario,Lois Nantais,LPC,Liberal,10975
35092,Sault Ste. Marie,ON,Ontario,Kasper Makowski,PPC,People's Party,1943
35092,Sault Ste. Marie,ON,Ontario,Marie Morin-Strom,NDP,New Democratic Party,8043
35092,Sault Ste. Marie,ON,Ontario,Terry Sheehan,LPC,Liberal,15231
35092,Sault Ste. Marie,ON,Ontario,Sonny Spina,CPC,Conservative,14984
35093,Scarborough--Agincourt,ON,Ontario,Arjun Balasingham,GRE,Green,631
35093,Scarborough--Agincourt,ON,Ontario,Mark Johnson,CPC,Conservative,10630
35093,Scarborough--Agincourt,ON,Ontario,Larisa Julius,NDP,New Democratic Party,3680
35093,Scarborough--Agincourt,ON,Ontario,Eric Muraven,PPC,People's Party,979
35093,Scarborough--Agincourt,ON,Ontario,Jean Yip,LPC,Liberal,20682
35094,Scarborough Centre,ON,Ontario,Faiz Kamal,NDP,New Democratic Party,5472
35094,Scarborough Centre,ON,Ontario,Aylwin T Mathew,NCA,National Citizens Alliance,262
35094,Scarborough Centre,ON,Ontario,Malcolm Ponnayan,CPC,Conservative,9789
35094,Scarborough Centre,ON,Ontario,Petru Rozoveanu,PPC,People's Party,1460
35094,Scarborough Centre,ON,Ontario,Salma Zahid,LPC,Liberal,23124
35095,Scarborough--Guildwood,ON,Ontario,James Bountrogiannis,PPC,People's Party,1096
35095,Scarborough--Guildwood,ON,Ontario,Kevin Clarke,IND,Independent,155
35095,Scarborough--Guildwood,ON,Ontario,Opa Day,IND,Independent,85
35095,Scarborough--Guildwood,ON,Ontario,Aslam Khan,CEN,Centrist,129
35095,Scarborough--Guildwood,ON,Ontario,John McKay,LPC,Liberal,22944
35095,Scarborough--Guildwood,ON,Ontario,Michelle Spencer,NDP,New Democratic Party,5091
35095,Scarborough--Guildwood,ON,Ontario,Gus Stefanis,NAT,Nationalist,52
35095,Scarborough--Guildwood,ON,Ontario,Carmen Wilson,CPC,Conservative,7998
35096,Scarborough North,ON,Ontario,Shaun Chen,LPC,Liberal,21178
35096,Scarborough North,ON,Ontario,Sheraz Khan,CEN,Centrist,361
35096,Scarborough North,ON,Ontario,Christina Love,NDP,New Democratic Party,3514
35096,Scarborough North,ON,Ontario,David Moore,PPC,People's Party,763
35096,Scarborough North,ON,Ontario,Fazal Shah,CPC,Conservative,7055
35097,Scarborough--Rouge Park,ON,Ontario,Gary Anandasangaree,LPC,Liberal,28703
35097,Scarborough--Rouge Park,ON,Ontario,Zia Choudhary,CPC,Conservative,9631
35097,Scarborough--Rouge Park,ON,Ontario,Kingsley Kwok,NDP,New Democratic Party,6073
35097,Scarborough--Rouge Park,ON,Ontario,Asad Rehman,PPC,People's Party,1316
35098,Scarborough Southwest,ON,Ontario,Guled Arale,NDP,New Democratic Party,6924
35098,Scarborough Southwest,ON,Ontario,Mohsin Bhuiyan,CPC,Conservative,8981
35098,Scarborough Southwest,ON,Ontario,Bill Blair,LPC,Liberal,24823
35098,Scarborough Southwest,ON,Ontario,Amanda Cain,GRE,Green,1068
35098,Scarborough Southwest,ON,Ontario,Ramona Pache,PPC,People's Party,1259
35098,Scarborough Southwest,ON,Ontario,David Edward-Ooi Poon,IND,Independent,117
35099,Simcoe--Grey,ON,Ontario,Nicholas Clayton,GRE,Green,2969
35099,Simcoe--Grey,ON,Ontario,Terry Dowdall,CPC,Conservative,36249
35099,Simcoe--Grey,ON,Ontario,Lucas Gillies,NDP,New Democratic Party,10140
35099,Simcoe--Grey,ON,Ontario,Adam Minatel,PPC,People's Party,5550
35099,Simcoe--Grey,ON,Ontario,Bren Munro,LPC,Liberal,21320
35099,Simcoe--Grey,ON,Ontario,Ken Stouffer,CHP,Christian Heritage Party,382
35100,Simcoe North,ON,Ontario,Krystal Brooks,GRE,Green,1903
35100,Simcoe North,ON,Ontario,Adam Chambers,CPC,Conservative,27383
35100,Simcoe North,ON,Ontario,Janet-Lynne Durnford,NDP,New Democratic Party,9950
35100,Simcoe North,ON,Ontario,Russ Emo,CHP,Christian Heritage Party,210
35100,Simcoe North,ON,Ontario,Stephen Makk,PPC,People's Party,4939
35100,Simcoe North,ON,Ontario,Cynthia Wesley-Esquimaux,LPC,Liberal,19302
35101,Spadina--Fort York,ON,Ontario,Norm Di Pasquale,NDP,New Democratic Party,16833
35101,Spadina--Fort York,ON,Ontario,Sukhi Jandu,CPC,Conservative,9875
35101,Spadina--Fort York,ON,Ontario,Ian Roden,PPC,People's Party,1476
35101,Spadina--Fort York,ON,Ontario,Amanda Rosenstock,GRE,Green,1645
35101,Spadina--Fort York,ON,Ontario,Kevin Vuong,LPC,Liberal,18991
35102,Stormont--Dundas--South Glengarry,ON,Ontario,David Anber,PPC,People's Party,3954
35102,Stormont--Dundas--South Glengarry,ON,Ontario,Eric Duncan,CPC,Conservative,29276
35102,Stormont--Dundas--South Glengarry,ON,Ontario,Trevor Kennedy,NDP,New Democratic Party,5839
35102,Stormont--Dundas--South Glengarry,ON,Ontario,Denis Moquin,LPC,Liberal,12615
35102,Stormont--Dundas--South Glengarry,ON,Ontario,Jeanie Warnock,GRE,Green,1230
35103,Sudbury,ON,Ontario,Viviane LaPointe,LPC,Liberal,15871
35103,Sudbury,ON,Ontario,Colette Andréa Methé,PPC,People's Party,2735
35103,Sudbury,ON,Ontario,J. David Popescu,IND,Independent,111
35103,Sudbury,ON,Ontario,David Robert Robinson,GRE,Green,940
35103,Sudbury,ON,Ontario,Ian Symington,CPC,Conservative,12747
35103,Sudbury,ON,Ontario,Nadia Verrelli,NDP,New Democratic Party,13569
35104,Thornhill,ON,Ontario,Gary Gladstone,LPC,Liberal,18168
35104,Thornhill,ON,Ontario,Samuel Greenfield,PPC,People's Party,2322
35104,Thornhill,ON,Ontario,Melissa Lantsman,CPC,Conservative,25716
35104,Thornhill,ON,Ontario,Daniella Mikanovsky,GRE,Green,844
35104,Thornhill,ON,Ontario,Raz Razvi,NDP,New Democratic Party,3032
35105,Thunder Bay--Rainy River,ON,Ontario,Alan Aubut,PPC,People's Party,2621
35105,Thunder Bay--Rainy River,ON,Ontario,Tracey MacKinnon,GRE,Green,571
35105,Thunder Bay--Rainy River,ON,Ontario,Adelina Pecchia,CPC,Conservative,11671
35105,Thunder Bay--Rainy River,ON,Ontario,Marcus Powlowski,LPC,Liberal,13655
35105,Thunder Bay--Rainy River,ON,Ontario,Yuk-Sem Won,NDP,New Democratic Party,11342
35106,Thunder Bay--Superior North,ON,Ontario,Chantelle Bryson,NDP,New Democratic Party,11243
35106,Thunder Bay--Superior North,ON,Ontario,Rick Daines,PPC,People's Party,2464
35106,Thunder Bay--Superior North,ON,Ontario,Patty Hajdu,LPC,Liberal,16877
35106,Thunder Bay--Superior North,ON,Ontario,Amanda Moddejonge,GRE,Green,730
35106,Thunder Bay--Superior North,ON,Ontario,Joshua Taylor,CPC,Conservative,10035
35106,Thunder Bay--Superior North,ON,Ontario,Alexander Vodden,LIB,Libertarian,111
35107,Timmins--James Bay,ON,Ontario,Charlie Angus,NDP,New Democratic Party,12132
35107,Timmins--James Bay,ON,Ontario,Steve Black,LPC,Liberal,8447
35107,Timmins--James Bay,ON,Ontario,Morgan Ellerton,CPC,Conservative,9449
35107,Timmins--James Bay,ON,Ontario,Stephen MacLeod,PPC,People's Party,4537
35108,Toronto Centre,ON,Ontario,Ivan Byard,COM,Communist,181
35108,Toronto Centre,ON,Ontario,Brian Chang,NDP,New Democratic Party,11919
35108,Toronto Centre,ON,Ontario,Marci Ien,LPC,Liberal,23079
35108,Toronto Centre,ON,Ontario,Syed Jaffery,PPC,People's Party,1119
35108,Toronto Centre,ON,Ontario,Ryan Lester,CPC,Conservative,5571
35108,Toronto Centre,ON,Ontario,Annamie Paul,GRE,Green,3921
35108,Toronto Centre,ON,Ontario,Peter Stubbins,APP,Animal Protection Party,116
35109,Toronto--Danforth,ON,Ontario,Michael Carey,CPC,Conservative,6510
35109,Toronto--Danforth,ON,Ontario,Julie Dabrusin,LPC,Liberal,25213
35109,Toronto--Danforth,ON,Ontario,Habiba Desai,IND,Independent,129
35109,Toronto--Danforth,ON,Ontario,Clare Hacksel,NDP,New Democratic Party,17552
35109,Toronto--Danforth,ON,Ontario,Elizabeth Rowley,COM,Communist,215
35109,Toronto--Danforth,ON,Ontario,Wayne Simmons,PPC,People's Party,1282
35109,Toronto--Danforth,ON,Ontario,Maryem Tollar,GRE,Green,1023
35109,Toronto--Danforth,ON,Ontario,Liz White,APP,Animal Protection Party,184
35110,University--Rosedale,ON,Ontario,Chrystia Freeland,LPC,Liberal,22050
35110,University--Rosedale,ON,Ontario,Drew Garvie,COM,Communist,244
35110,University--Rosedale,ON,Ontario,Tim Grant,GRE,Green,1927
35110,University--Rosedale,ON,Ontario,David Kent,PPC,People's Party,1158
35110,University--Rosedale,ON,Ontario,Nicole Robicheau,NDP,New Democratic Party,11524
35110,University--Rosedale,ON,Ontario,Steven Taylor,CPC,Conservative,9415
35111,Vaughan--Woodbridge,ON,Ontario,Peter Michael DeVita,NDP,New Democratic Party,3265
35111,Vaughan--Woodbridge,ON,Ontario,Mario Greco,PPC,People's Party,2567
35111,Vaughan--Woodbridge,ON,Ontario,Muhammad Hassan Khan,GRE,Green,453
35111,Vaughan--Woodbridge,ON,Ontario,Luca Mele,IND,Independent,159
35111,Vaughan--Woodbridge,ON,Ontario,Angela Panacci,CPC,Conservative,19019
35111,Vaughan--Woodbridge,ON,Ontario,Francesco Sorbara,LPC,Liberal,21699
35112,Waterloo,ON,Ontario,Jonathan Cassels,NDP,New Democratic Party,11359
35112,Waterloo,ON,Ontario,Bardish Chagger,LPC,Liberal,26844
35112,Waterloo,ON,Ontario,Patrick Doucette,PPC,People's Party,2806
35112,Waterloo,ON,Ontario,Meghan Shannon,CPC,Conservative,16535
35112,Waterloo,ON,Ontario,Karla Villagomez Fajardo,GRE,Green,2042
35113,Wellington--Halton Hills,ON,Ontario,Syl Carle,PPC,People's Party,4359
35113,Wellington--Halton Hills,ON,Ontario,Michael Chong,CPC,Conservative,35257
35113,Wellington--Halton Hills,ON,Ontario,Noor Jahangir,NDP,New Democratic Party,7050
35113,Wellington--Halton Hills,ON,Ontario,Melanie Lang,LPC,Liberal,18384
35113,Wellington--Halton Hills,ON,Ontario,Ran Zhu,GRE,Green,2606
35114,Whitby,ON,Ontario,Thomas Androvic,PPC,People's Party,2720
35114,Whitby,ON,Ontario,Brian Dias,NDP,New Democratic Party,8787
35114,Whitby,ON,Ontario,Johannes Kotilainen,GRE,Green,988
35114,Whitby,ON,Ontario,Maleeha Shahid,CPC,Conservative,22151
35114,Whitby,ON,Ontario,Ryan Turnbull,LPC,Liberal,27173
35115,Willowdale,ON,Ontario,Hal Berman,NDP,New Democratic Party,4231
35115,Willowdale,ON,Ontario,Ali Ehsassi,LPC,Liberal,21043
35115,Willowdale,ON,Ontario,Anna Gorka,GRE,Green,812
35115,Willowdale,ON,Ontario,Daniel Lee,CPC,Conservative,13916
35115,Willowdale,ON,Ontario,Al Wahab,PPC,People's Party,1102
35116,Windsor--Tecumseh,ON,Ontario,Kathy Borrelli,CPC,Conservative,14603
35116,Windsor--Tecumseh,ON,Ontario,Laura Chesnik,ML,Marxist-Leninist,164
35116,Windsor--Tecumseh,ON,Ontario,Victor Green,PPC,People's Party,5928
35116,Windsor--Tecumseh,ON,Ontario,Cheryl Hardcastle,NDP,New Democratic Party,17459
35116,Windsor--Tecumseh,ON,Ontario,Irek Kusmierczyk,LPC,Liberal,18134
35116,Windsor--Tecumseh,ON,Ontario,Henry Oulevey,GRE,Green,681
35117,Windsor West,ON,Ontario,Matthew Giancola,PPC,People's Party,4080
35117,Windsor West,ON,Ontario,Brian Masse,NDP,New Democratic Party,21702
35117,Windsor West,ON,Ontario,Anthony Orlando,CPC,Conservative,9436
35117,Windsor West,ON,Ontario,Sandra Pupatello,LPC,Liberal,13670
35117,Windsor West,ON,Ontario,Margaret Villamizar,ML,Marxist-Leninist,156
35118,York Centre,ON,Ontario,Kemal Ahmed,NDP,New Democratic Party,3753
35118,York Centre,ON,Ontario,Joel Yakov Etienne,CPC,Conservative,13949
35118,York Centre,ON,Ontario,Nixon Nguyen,PPC,People's Party,1726
35118,York Centre,ON,Ontario,Ya'ara Saks,LPC,Liberal,17430
35119,York--Simcoe,ON,Ontario,Scot Davidson,CPC,Conservative,23890
35119,York--Simcoe,ON,Ontario,Benjamin Jenkins,NDP,New Democratic Party,6890
35119,York--Simcoe,ON,Ontario,Daniella Johnson,LPC,Liberal,13856
35119,York--Simcoe,ON,Ontario,Michael Lotter,PPC,People's Party,3552
35120,York South--Weston,ON,Ontario,Sitara Chiu,PPC,People's Party,1822
35120,York South--Weston,ON,Ontario,Ahmed Hussen,LPC,Liberal,21579
35120,York South--Weston,ON,Ontario,Hawa Mire,NDP,New Democratic Party,6543
35120,York South--Weston,ON,Ontario,Sajanth Mohan,CPC,Conservative,7741
35120,York South--Weston,ON,Ontario,Nicki Ward,GRE,Green,878
35121,Humber River--Black Creek,ON,Ontario,Raatib Anderson,PPC,People's Party,1258
35121,Humber River--Black Creek,ON,Ontario,Christine Nugent,ML,Marxist-Leninist,130
35121,Humber River--Black Creek,ON,Ontario,Judy Sgro,LPC,Liberal,19533
35121,Humber River--Black Creek,ON,Ontario,Rinku Shah,CPC,Conservative,5599
35121,Humber River--Black Creek,ON,Ontario,Unblind Tibbin,GRE,Green,388
35121,Humber River--Black Creek,ON,Ontario,Matias de Dovitiis,NDP,New Democratic Party,5279
46001,Brandon--Souris,MB,Manitoba,Tylor Baer,PPC,People's Party,2981
46001,Brandon--Souris,MB,Manitoba,Linda Branconnier,LPC,Liberal,4608
46001,Brandon--Souris,MB,Manitoba,Whitney Hodgins,NDP,New Democratic Party,7838
46001,Brandon--Souris,MB,Manitoba,Larry Maguire,CPC,Conservative,22733
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Madelaine Dwyer,NDP,New Democratic Party,7171
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Doug Eyolfson,LPC,Liberal,17312
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Marty Morantz,CPC,Conservative,17336
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Vanessa Parks,GRE,Green,935
46002,Charleswood--St. James--Assiniboia--Headingley,MB,Manitoba,Angela Van Hussen,PPC,People's Party,1573
46003,Churchill--Keewatinook Aski,MB,Manitoba,Niki Ashton,NDP,New Democratic Party,7639
46003,Churchill--Keewatinook Aski,MB,Manitoba,Charlotte Larocque,CPC,Conservative,4330
46003,Churchill--Keewatinook Aski,MB,Manitoba,Ralph McLean,GRE,Green,552
46003,Churchill--Keewatinook Aski,MB,Manitoba,Shirley Robinson,LPC,Liberal,4513
46003,Churchill--Keewatinook Aski,MB,Manitoba,Dylan Young,PPC,People's Party,900
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Kevin Carlson,LPC,Liberal,4797
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Lori Falloon-Austin,MAV,Maverick Party,407
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Arthur Holroyd,NDP,New Democratic Party,5688
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Shirley Lambrecht,GRE,Green,845
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Dan Mazier,CPC,Conservative,22717
46004,Dauphin--Swan River--Neepawa,MB,Manitoba,Donnan McKenna,PPC,People's Party,4050
46005,Elmwood--Transcona,MB,Manitoba,Daniel Blaikie,NDP,New Democratic Party,20791
46005,Elmwood--Transcona,MB,Manitoba,Rejeanne Caron,CPC,Conservative,11768
46005,Elmwood--Transcona,MB,Manitoba,Jamie Cumming,PPC,People's Party,2435
46005,Elmwood--Transcona,MB,Manitoba,Devlin Hinchey,GRE,Green,676
46005,Elmwood--Transcona,MB,Manitoba,Sara Mirwaldt,LPC,Liberal,6169
46006,Kildonan--St. Paul,MB,Manitoba,Mary-Jane Bennett,LPC,Liberal,12944
46006,Kildonan--St. Paul,MB,Manitoba,Emily Clark,NDP,New Democratic Party,10309
46006,Kildonan--St. Paul,MB,Manitoba,Raquel Dancho,CPC,Conservative,18375
46006,Kildonan--St. Paul,MB,Manitoba,Sean Howe,PPC,People's Party,2325
46007,Portage--Lisgar,MB,Manitoba,Candice Bergen,CPC,Conservative,23819
46007,Portage--Lisgar,MB,Manitoba,Andrew Carrier,LPC,Liberal,4967
46007,Portage--Lisgar,MB,Manitoba,Jerome Dondo,CHP,Christian Heritage Party,712
46007,Portage--Lisgar,MB,Manitoba,Ken Friesen,NDP,New Democratic Party,6068
46007,Portage--Lisgar,MB,Manitoba,Solomon Wiebe,PPC,People's Party,9790
46008,Provencher,MB,Manitoba,Ted Falk,CPC,Conservative,24294
46008,Provencher,MB,Manitoba,Nöel Gautron,PPC,People's Party,8168
46008,Provencher,MB,Manitoba,Janine G. Gibson,GRE,Green,1272
46008,Provencher,MB,Manitoba,Trevor Kirczenow,LPC,Liberal,8472
46008,Provencher,MB,Manitoba,Rick Loewen,IND,Independent,1366
46008,Provencher,MB,Manitoba,Serina Pottinger,NDP,New Democratic Party,6270
46009,Saint Boniface--Saint Vital,MB,Manitoba,Shola Agboola,CPC,Conservative,13091
46009,Saint Boniface--Saint Vital,MB,Manitoba,Scott A A Anderson,IND,Independent,57
46009,Saint Boniface--Saint Vital,MB,Manitoba,Denis Berthiaume,IND,Independent,19
46009,Saint Boniface--Saint Vital,MB,Manitoba,Jean-Denis Boudreault,IND,Independent,21
46009,Saint Boniface--Saint Vital,MB,Manitoba,Sébastien CoRhino,RHI,Rhinoceros Party,80
46009,Saint Boniface--Saint Vital,MB,Manitoba,Matthew Correia,VCP,Veterans Coalition Party,16
46009,Saint Boniface--Saint Vital,MB,Manitoba,Naomi Crisostomo,IND,Independent,27
46009,Saint Boniface--Saint Vital,MB,Manitoba,Charles Currie,IND,Independent,24
46009,Saint Boniface--Saint Vital,MB,Manitoba,Manon Lili Desbiens,IND,Independent,12
46009,Saint Boniface--Saint Vital,MB,Manitoba,Alexandra Engering,IND,Independent,13
46009,Saint Boniface--Saint Vital,MB,Manitoba,Scott Falkingham,IND,Independent,13
46009,Saint Boniface--Saint Vital,MB,Manitoba,Kerri Hildebrandt,IND,Independent,33
46009,Saint Boniface--Saint Vital,MB,Manitoba,Ryan Huard,IND,Independent,14
46009,Saint Boniface--Saint Vital,MB,Manitoba,Conrad Lukawski,IND,Independent,7
46009,Saint Boniface--Saint Vital,MB,Manitoba,Jane MacDiarmid,PPC,People's Party,1976
46009,Saint Boniface--Saint Vital,MB,Manitoba,Laurent Poliquin,GRE,Green,658
46009,Saint Boniface--Saint Vital,MB,Manitoba,Eliana Rosenblum,IND,Independent,13
46009,Saint Boniface--Saint Vital,MB,Manitoba,Patrick Strzalkowski,IND,Independent,19
46009,Saint Boniface--Saint Vital,MB,Manitoba,Tomas Szuchewycz,IND,Independent,15
46009,Saint Boniface--Saint Vital,MB,Manitoba,Dan Vandal,LPC,Liberal,19696
46009,Saint Boniface--Saint Vital,MB,Manitoba,Meghan Waters,NDP,New Democratic Party,10001
46010,Selkirk--Interlake--Eastman,MB,Manitoba,James Bezan,CPC,Conservative,28311
46010,Selkirk--Interlake--Eastman,MB,Manitoba,Wayne James,GRE,Green,1328
46010,Selkirk--Interlake--Eastman,MB,Manitoba,Ian Kathwaroon,PPC,People's Party,3807
46010,Selkirk--Interlake--Eastman,MB,Manitoba,Detlev Regelsky,LPC,Liberal,6563
46010,Selkirk--Interlake--Eastman,MB,Manitoba,Margaret Smith,NDP,New Democratic Party,9603
46011,Winnipeg Centre,MB,Manitoba,Bhavni Bhakoo,PPC,People's Party,1229
46011,Winnipeg Centre,MB,Manitoba,Sabrina Brenot,CPC,Conservative,3818
46011,Winnipeg Centre,MB,Manitoba,Andrew Brown,GRE,Green,713
46011,Winnipeg Centre,MB,Manitoba,Jamie Buhler,LIB,Libertarian,373
46011,Winnipeg Centre,MB,Manitoba,Leah Gazan,NDP,New Democratic Party,14761
46011,Winnipeg Centre,MB,Manitoba,Paul Ong,LPC,Liberal,8446
46011,Winnipeg Centre,MB,Manitoba,Debra Wall,APP,Animal Protection Party,214
46012,Winnipeg North,MB,Manitoba,Angela Brydges,GRE,Green,428
46012,Winnipeg North,MB,Manitoba,Melissa Chung-Mowat,NDP,New Democratic Party,8998
46012,Winnipeg North,MB,Manitoba,Robert Crooks,COM,Communist,109
46012,Winnipeg North,MB,Manitoba,Anas Kassem,CPC,Conservative,4098
46012,Winnipeg North,MB,Manitoba,Kevin Lamoureux,LPC,Liberal,16375
46012,Winnipeg North,MB,Manitoba,Patrick Neilan,PPC,People's Party,1395
46013,Winnipeg South,MB,Manitoba,Greg Boettcher,GRE,Green,681
46013,Winnipeg South,MB,Manitoba,Terry Duguid,LPC,Liberal,22423
46013,Winnipeg South,MB,Manitoba,Byron Curtis Gryba,PPC,People's Party,1542
46013,Winnipeg South,MB,Manitoba,Aiden Kahanovitch,NDP,New Democratic Party,6632
46013,Winnipeg South,MB,Manitoba,Melanie Maher,CPC,Conservative,15967
46014,Winnipeg South Centre,MB,Manitoba,Joyce Bateman,CPC,Conservative,13566
46014,Winnipeg South Centre,MB,Manitoba,Jim Carr,LPC,Liberal,22214
46014,Winnipeg South Centre,MB,Manitoba,Douglas Hemmerling,GRE,Green,1431
46014,Winnipeg South Centre,MB,Manitoba,Julia Riddell,NDP,New Democratic Party,10064
46014,Winnipeg South Centre,MB,Manitoba,Cam Scott,COM,Communist,234
46014,Winnipeg South Centre,MB,Manitoba,Chase Wells,PPC,People's Party,1352
47001,Battlefords--Lloydminster,SK,Saskatchewan,Rosemarie Falk,CPC,Conservative,21336
47001,Battlefords--Lloydminster,SK,Saskatchewan,Erik Hansen,NDP,New Democratic Party,3718
47001,Battlefords--Lloydminster,SK,Saskatchewan,Larry Ingram,LPC,Liberal,1748
47001,Battlefords--Lloydminster,SK,Saskatchewan,Ken Rutherford,MAV,Maverick Party,2162
47001,Battlefords--Lloydminster,SK,Saskatchewan,Terry Sieben,PPC,People's Party,1847
47001,Battlefords--Lloydminster,SK,Saskatchewan,Kerri Wall,GRE,Green,237
47002,Cypress Hills--Grasslands,SK,Saskatchewan,Mackenzie Hird,LPC,Liberal,1402
47002,Cypress Hills--Grasslands,SK,Saskatchewan,Charles Reginald Hislop,PPC,People's Party,2808
47002,Cypress Hills--Grasslands,SK,Saskatchewan,Maria Rose Lewans,IND,Independent,187
47002,Cypress Hills--Grasslands,SK,Saskatchewan,Alex McPhee,NDP,New Democratic Party,3390
47002,Cypress Hills--Grasslands,SK,Saskatchewan,Jeremy Patzer,CPC,Conservative,23890
47002,Cypress Hills--Grasslands,SK,Saskatchewan,Mark Skagen,MAV,Maverick Party,1286
47002,Cypress Hills--Grasslands,SK,Saskatchewan,Carol Vandale,GRE,Green,273
47003,Desnethé--Missinippi--Churchill River,SK,Saskatchewan,Buckley Belanger,LPC,Liberal,5533
47003,Desnethé--Missinippi--Churchill River,SK,Saskatchewan,Nasser Dean Chalifoux,GRE,Green,215
47003,Desnethé--Missinippi--Churchill River,SK,Saskatchewan,Harmonie King,NDP,New Democratic Party,3628
47003,Desnethé--Missinippi--Churchill River,SK,Saskatchewan,Stephen King,IND,Independent,240
47003,Desnethé--Missinippi--Churchill River,SK,Saskatchewan,Dezirae Reddekopp,PPC,People's Party,1002
47003,Desnethé--Missinippi--Churchill River,SK,Saskatchewan,Gary Vidal,CPC,Conservative,10036
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Harrison Andruschak,LPC,Liberal,2063
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Kelly Block,CPC,Conservative,28068
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Micheal Bohach,PPC,People's Party,3886
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Shannon O'Toole,NDP,New Democratic Party,5626
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Diane Pastoor,MAV,Maverick Party,1056
47004,Carlton Trail--Eagle Creek,SK,Saskatchewan,Cherese Reemaul,GRE,Green,384
47005,Moose Jaw--Lake Centre--Lanigan,SK,Saskatchewan,Chey Craik,PPC,People's Party,4712
47005,Moose Jaw--Lake Centre--Lanigan,SK,Saskatchewan,Isaiah Hunter,GRE,Green,438
47005,Moose Jaw--Lake Centre--Lanigan,SK,Saskatchewan,Talon Regent,NDP,New Democratic Party,7975
47005,Moose Jaw--Lake Centre--Lanigan,SK,Saskatchewan,Fraser Tolmie,CPC,Conservative,24869
47005,Moose Jaw--Lake Centre--Lanigan,SK,Saskatchewan,David Craig Townsend,MAV,Maverick Party,664
47005,Moose Jaw--Lake Centre--Lanigan,SK,Saskatchewan,Katelyn Zimmer,LPC,Liberal,2526
47006,Prince Albert,SK,Saskatchewan,Hamish Graham,GRE,Green,364
